id,image,survey_id,logged_boxes,new_boxes
r_da3a75eadb690f3045f7e09e,images/i_e1a72e640a56b9e273593be9.jpg,g_44d271278278e63b28fbdde4,"[[118.888889,556.666667,145.555556,584.444444],[130.0,12.222222,163.333333,46.666667],[135.555556,334.444444,173.333333,373.333333],[176.666667,386.666667,196.666667,412.222222],[245.555556,403.333333,276.666667,440.0]]","[[278.888889,464.444444,301.111111,494.444444],[298.888889,290.0,337.777778,323.333333]]"
r_6c876902c9b175163d18f3e0,images/i_0e26049cec7001c001d1d9b7.jpg,g_ffa90c178359a98d23f9b712,"[[277.777778,368.888889,593.333333,448.888889],[517.777778,435.555556,640.0,610.0],[550.0,530.0,640.0,640.0]]","[[82.222222,236.666667,598.888889,394.444444],[300.0,427.777778,442.222222,516.666667],[301.111111,505.555556,388.888889,615.555556],[355.555556,435.555556,544.444444,640.0],[452.222222,412.222222,640.0,524.444444]]"
r_5bca82cd8d4b11ec5e4b5131,images/i_954a7ba1bf445258ff171108.jpg,g_cd2ef0422a57f279f0c6ffac,"[[112.222222,474.444444,202.222222,544.444444],[230.0,256.666667,471.111111,403.333333]]","[[27.777778,472.222222,84.444444,510.0],[228.888889,532.222222,318.888889,640.0]]"
r_aaac9e38d3da3ef992de6da7,images/i_eb0f042385637d0d28aad374.jpg,g_99fe6dc8bb0521da9ae52571,[],"[[276.666667,325.555556,372.222222,378.888889]]"
r_9f5b18bf5049a2f64014d39c,images/i_934919321da7fc4cb7134556.jpg,g_54a03abcd865b2ee759e8706,[],"[[131.111111,517.777778,170.0,545.555556],[300.0,312.222222,333.333333,373.333333]]"
r_d26ed8876d90273861636a7e,images/i_460b8760a232fb2419d975bd.jpg,g_44d271278278e63b28fbdde4,"[[292.222222,273.333333,311.111111,296.666667],[552.222222,295.555556,566.666667,323.333333]]","[[310.0,275.555556,327.777778,297.777778],[613.333333,363.333333,631.111111,395.555556]]"
r_b1c6d58fcf3674e211bc5eb0,images/i_f0972889aa32acf6035ab841.jpg,g_110a9597f495828fe3921133,[],"[[281.111111,310.0,320.0,334.444444]]"
r_c2af209f3361e2360761ce4e,images/i_11c49a85cb3eda2959beffc3.jpg,g_ba6e7e0f94fa8f8b65390c77,"[[23.333333,400.0,58.888889,431.111111],[106.666667,574.444444,134.444444,606.666667],[312.222222,124.444444,340.0,152.222222],[410.0,186.666667,437.777778,213.333333]]","[[234.444444,0.0,271.111111,30.0],[315.555556,272.222222,365.555556,322.222222],[371.111111,94.444444,408.888889,131.111111]]"
r_e044c159bed31d0c4e9c2407,images/i_c695b2c16c65c286e8a71c01.jpg,g_91bafbb1065b050f02bdf065,"[[0.0,230.0,240.0,430.0],[27.777778,500.0,95.555556,548.888889],[213.333333,532.222222,246.666667,561.111111],[291.111111,151.111111,511.111111,220.0],[330.0,307.777778,357.777778,335.555556],[401.111111,110.0,640.0,367.777778]]","[[253.333333,360.0,295.555556,394.444444],[515.555556,501.111111,640.0,640.0]]"
r_c678b3441070efd8510d60bd,images/i_066ecc343878802cf9f3890e.jpg,g_42d729dbddb5095c7622cb4c,"[[145.555556,255.555556,178.888889,285.555556],[470.0,151.111111,502.222222,182.222222]]","[[56.666667,407.777778,91.111111,443.333333],[113.333333,235.555556,145.555556,266.666667],[176.666667,131.111111,210.0,168.888889],[203.333333,477.777778,235.555556,508.888889],[278.888889,263.333333,322.222222,311.111111]]"
r_f125322a302eb761444275bf,images/i_5c7f9f8bbde014f96738a679.jpg,g_f1cbae0626c27c37bea3d945,[],"[[332.222222,295.555556,364.444444,338.888889]]"
r_692ccf8838010e1b43877627,images/i_88e9bb522f55d8450bd008a8.jpg,g_0380d845026530ae018ed9d8,[],"[[193.333333,254.444444,387.777778,403.333333]]"
r_c525d11686821e8050aa7733,images/i_600b1e53940b5dac8d818384.jpg,g_bc4b41910ede1dbb166e4ff0,"[[284.444444,300.0,317.777778,335.555556]]","[[114.444444,382.222222,215.555556,474.444444]]"
r_fb0fc942d98ad33bc2c4e0e5,images/i_d3843387c51cea7a10a6523e.jpg,g_b5ef5cc30e187371926b3e73,[],"[[204.444444,437.777778,232.222222,466.666667],[308.888889,315.555556,375.555556,377.777778],[461.111111,427.777778,496.666667,458.888889]]"
r_c8af2097a0a5b9d4ff0521c5,images/i_846bd3bd58048234524f6bb5.jpg,g_0399fc7bd8ff56bc2060fa48,[],"[[316.666667,318.888889,374.444444,395.555556]]"
r_5c1c3cfb33e0ad492d0ff12b,images/i_c9940af4b3ed3affc548bdb8.jpg,g_d6cb9e1e058f0bc69cb8f2f2,"[[190.0,540.0,221.111111,574.444444],[213.333333,405.555556,230.0,433.333333],[326.666667,143.333333,357.777778,182.222222],[341.111111,446.666667,368.888889,475.555556],[358.888889,51.111111,384.444444,82.222222],[398.888889,583.333333,437.777778,625.555556],[467.777778,0.0,528.888889,86.666667],[517.777778,0.0,546.666667,52.222222],[534.444444,175.555556,562.222222,204.444444],[560.0,516.666667,601.111111,555.555556],[568.888889,438.888889,601.111111,464.444444],[574.444444,596.666667,606.666667,625.555556],[582.222222,248.888889,626.666667,321.111111],[587.777778,544.444444,618.888889,574.444444],[591.111111,485.555556,640.0,564.444444],[617.777778,210.0,640.0,238.888889]]","[[117.777778,567.777778,165.555556,620.0],[257.777778,326.666667,313.333333,380.0],[272.222222,461.111111,296.666667,500.0],[332.222222,148.888889,418.888889,331.111111],[371.111111,543.333333,404.444444,575.555556],[477.777778,270.0,510.0,305.555556],[505.555556,577.777778,538.888889,614.444444],[517.777778,507.777778,541.111111,531.111111],[530.0,323.333333,563.333333,353.333333],[560.0,547.777778,593.333333,583.333333],[562.222222,342.222222,607.777778,394.444444],[573.333333,288.888889,596.666667,321.111111],[591.111111,38.888889,618.888889,67.777778]]"
r_bd50d4de5ac4b0efdcde58b6,images/i_e6c0c89f62e2657129ccb55e.jpg,g_fcc3135c1a03ea9ed7787190,[],"[[255.555556,250.0,405.555556,357.777778]]"
r_ee297ba25930eec3e683318c,images/i_c59cbe88e192929e2f000c77.jpg,g_5c1373668118a2ecdb25dcce,"[[416.666667,212.222222,446.666667,251.111111]]","[[316.666667,320.0,344.444444,344.444444]]"
r_e17256e64f2a5a4647cc4d38,images/i_db659b7ed0c04bdf5caadba1.jpg,g_499f3a898b9797b5237f5352,"[[260.0,216.666667,421.111111,377.777778],[290.0,155.555556,326.666667,192.222222]]","[[564.444444,35.555556,640.0,188.888889]]"
r_95a8c778d105e0471b405552,images/i_8a9a74029a970cf8aca4849f.jpg,g_0cd1b1bb4320c4889be0c4cb,[],"[[241.111111,265.555556,441.111111,401.111111]]"
r_4e0449eaa7c237463bdf1ab4,images/i_71189c993373b77054274b39.jpg,g_df677823917badf8fad6e483,"[[262.222222,430.0,288.888889,457.777778],[305.555556,336.666667,336.666667,370.0],[356.666667,93.333333,384.444444,125.555556],[362.222222,307.777778,398.888889,332.222222],[385.555556,171.111111,413.333333,203.333333],[467.777778,34.444444,501.111111,67.777778],[600.0,166.666667,626.666667,193.333333]]","[[352.222222,43.333333,378.888889,73.333333],[550.0,268.888889,586.666667,301.111111],[608.888889,281.111111,640.0,376.666667]]"
r_fb1faceda5d8ada4fd74344a,images/i_22700580f4c82ffd03ae60f0.jpg,g_44d271278278e63b28fbdde4,"[[166.666667,247.777778,192.222222,280.0],[181.111111,244.444444,205.555556,268.888889],[192.222222,327.777778,228.888889,365.555556],[227.777778,196.666667,256.666667,227.777778],[250.0,202.222222,281.111111,235.555556],[270.0,377.777778,344.444444,556.666667],[358.888889,610.0,393.333333,640.0],[464.444444,215.555556,492.222222,244.444444],[554.444444,6.666667,584.444444,43.333333],[568.888889,577.777778,633.333333,640.0],[606.666667,183.333333,628.888889,233.333333],[618.888889,306.666667,640.0,343.333333]]","[[37.777778,402.222222,91.111111,442.222222],[144.444444,236.666667,173.333333,266.666667],[167.777778,348.888889,200.0,377.777778],[205.555556,247.777778,222.222222,268.888889],[211.111111,133.333333,244.444444,175.555556],[238.888889,275.555556,255.555556,302.222222],[277.777778,313.333333,314.444444,350.0],[364.444444,550.0,398.888889,581.111111],[574.444444,155.555556,608.888889,192.222222]]"
r_0abec3e8eb1c75646ce5e3dc,images/i_1a2362d4ce4725c86a3cb4b5.jpg,g_79462de03b585b4bede00486,[],"[[317.777778,264.444444,360.0,308.888889]]"
r_831577db4e2b0fba4c11732a,images/i_0e491bdf9b3cff869f3997c5.jpg,g_52c4dfc1908e081c9ccd963a,[],"[[111.111111,277.777778,142.222222,313.333333],[241.111111,402.222222,264.444444,422.222222],[244.444444,120.0,435.555556,522.222222]]"
r_7b412ebf6f588d54300214ce,images/i_70660c8dde05d75a7cc81973.jpg,g_fc40c9a05e4d2a216cde6f1a,"[[295.555556,315.555556,336.666667,360.0],[403.333333,0.0,451.111111,38.888889]]","[[112.222222,132.222222,153.333333,176.666667],[516.666667,103.333333,570.0,158.888889]]"
r_d8efdb9a0a5d342f75f8b3a3,images/i_d8a83df0c20e4398c32d2c6e.jpg,g_f87a86c565b1f047f94e01c4,[],"[[266.666667,305.555556,322.222222,361.111111]]"
r_17f42b703b8e8ad1fc369c9c,images/i_bd5fc99465d398c54624d746.jpg,g_97708d237a2b75dbb2f531e5,"[[98.888889,378.888889,160.0,453.333333],[204.444444,405.555556,315.555556,516.666667],[232.222222,242.222222,337.777778,414.444444],[240.0,65.555556,290.0,181.111111],[415.555556,384.444444,495.555556,466.666667],[495.555556,132.222222,527.777778,158.888889],[528.888889,57.777778,552.222222,82.222222]]","[[234.444444,274.444444,310.0,381.111111],[267.777778,204.444444,316.666667,231.111111],[338.888889,451.111111,410.0,520.0]]"
r_a7dd1bdb20de55fd846ac217,images/i_4e5c5642f39aa98fafdded01.jpg,g_5c1373668118a2ecdb25dcce,"[[0.0,431.111111,34.444444,487.777778],[190.0,385.555556,220.0,413.333333],[230.0,207.777778,265.555556,257.777778],[347.777778,328.888889,375.555556,344.444444],[542.222222,131.111111,573.333333,158.888889]]","[[0.0,374.444444,23.333333,432.222222],[201.111111,368.888889,330.0,438.888889],[272.222222,264.444444,354.444444,327.777778],[396.666667,105.555556,470.0,204.444444]]"
r_16c66b1f31e98b29c99b4aa5,images/i_d0c5afdec9415386e3f894d2.jpg,g_dfcdb9f3eaade72b7aee0dae,"[[312.222222,325.555556,340.0,353.333333]]","[[271.111111,526.666667,288.888889,554.444444]]"
r_ec8fa76ada13fe9f71eaaa1e,images/i_cb604f685175710f13e1060f.jpg,g_b355ce2a07f226613b90f9c3,[],"[[325.555556,273.333333,370.0,316.666667]]"
r_3291cb7177b26f2b3a430779,images/i_4275fc6b71092db1f1e21e5d.jpg,g_a3138d25ea424607be952fbd,"[[0.0,240.0,414.444444,576.666667]]","[[594.444444,505.555556,627.777778,540.0]]"
r_58aa6817335599fd8088eb5a,images/i_ef031100eac90878572104f2.jpg,g_1d4eb1eeed3e39bf83f96b11,"[[52.222222,610.0,98.888889,640.0],[271.111111,311.111111,343.333333,372.222222]]","[[488.888889,277.777778,514.444444,303.333333]]"
r_aa00d39c8c4b47f43508bdcf,images/i_2f877caea10177b4bacc191b.jpg,g_118a7538c21d88358461f5c8,[],"[[277.777778,263.333333,335.555556,332.222222]]"
r_8fac3780fb8073e04d6e2d51,images/i_32c72d13015fcb95f13cf329.jpg,g_4f53fe9e9c32c6a28be5ba47,"[[242.222222,275.555556,303.333333,427.777778],[242.222222,434.444444,270.0,495.555556],[383.333333,590.0,407.777778,612.222222],[418.888889,103.333333,447.777778,134.444444],[454.444444,193.333333,485.555556,224.444444]]","[[25.555556,236.666667,50.0,265.555556],[67.777778,46.666667,162.222222,267.777778]]"
r_146a605a4ce56ed725721077,images/i_d2ff28421d1ccdc930c10ff9.jpg,g_1979157cf402029e930d18f9,[],"[[316.666667,296.666667,394.444444,368.888889]]"
r_dae841d108290038d8efa8c2,images/i_d43a6baa462637da8320a12f.jpg,g_60311e780a136147b3e08279,"[[61.111111,534.444444,83.333333,557.777778],[146.666667,441.111111,173.333333,493.333333],[310.0,248.888889,354.444444,343.333333]]","[[287.777778,576.666667,321.111111,626.666667],[324.444444,11.111111,344.444444,50.0],[390.0,521.111111,445.555556,576.666667]]"
r_21d297c06f24be9b6542c572,images/i_8ebe69b7d9b78be262546b5f.jpg,g_c5c619746391261748751beb,"[[303.333333,251.111111,403.333333,351.111111]]","[[535.555556,98.888889,607.777778,168.888889]]"
r_db0143566c5ee492f98504a0,images/i_306625b46ac376220de82b8a.jpg,g_12b20c60c35d4e869acf4ffc,[],"[[287.777778,230.0,380.0,463.333333]]"
r_f0e82f9cfb8f2dca69068b14,images/i_54e5cb5747da40a51be27b52.jpg,g_dfcdb9f3eaade72b7aee0dae,"[[306.666667,322.222222,367.777778,350.0]]","[[417.777778,350.0,441.111111,377.777778]]"
r_d8ba57b387e234044d14df95,images/i_a510b786c88de20265098d0c.jpg,g_6a1e0ae9c64195095fc69ee4,[],"[[328.888889,268.888889,360.0,297.777778]]"
r_df3ca0d92475dd1ec23dc657,images/i_97e2a51a66cf0f04095b1802.jpg,g_1cd5018e1fccddac14abd843,"[[61.111111,587.777778,118.888889,640.0],[187.777778,185.555556,261.111111,241.111111],[406.666667,286.666667,465.555556,332.222222],[426.666667,13.333333,510.0,86.666667],[437.777778,328.888889,498.888889,374.444444],[532.222222,507.777778,573.333333,554.444444],[567.777778,545.555556,621.111111,580.0],[593.333333,96.666667,640.0,137.777778]]","[[88.888889,441.111111,141.111111,482.222222],[218.888889,257.777778,261.111111,296.666667],[254.444444,264.444444,343.333333,337.777778],[267.777778,226.666667,303.333333,255.555556],[284.444444,215.555556,315.555556,243.333333],[397.777778,374.444444,434.444444,417.777778],[447.777778,177.777778,492.222222,215.555556]]"
r_b3ba5f0253b7a30d743a3c2e,images/i_bb9c1f901b339b9821d91cb6.jpg,g_bdcee682be55cabe64acac0f,"[[10.0,240.0,52.222222,275.555556],[63.333333,253.333333,83.333333,284.444444],[130.0,116.666667,158.888889,144.444444],[307.777778,260.0,391.111111,358.888889],[471.111111,201.111111,501.111111,223.333333]]","[[121.111111,162.222222,150.0,195.555556],[204.444444,201.111111,283.333333,253.333333]]"
r_06ca9cedc5085425539b2f4b,images/i_5ddb8aade80b75d46e6b942a.jpg,g_22e98dfea81ddd5d806b4742,"[[74.444444,446.666667,104.444444,475.555556],[544.444444,86.666667,576.666667,116.666667]]","[[272.222222,324.444444,313.333333,366.666667]]"
r_fe0e0dd3f1bdd42aec61f654,images/i_70aa1facf1a816730e88370f.jpg,g_5c1373668118a2ecdb25dcce,"[[195.555556,224.444444,320.0,276.666667],[245.555556,255.555556,412.222222,342.222222],[377.777778,98.888889,406.666667,132.222222],[400.0,185.555556,442.222222,222.222222],[441.111111,0.0,501.111111,66.666667],[447.777778,38.888889,470.0,63.333333],[472.222222,221.111111,631.111111,422.222222],[512.222222,358.888889,542.222222,397.777778],[558.888889,437.777778,581.111111,463.333333],[570.0,460.0,640.0,547.777778],[572.222222,540.0,603.333333,570.0],[601.111111,244.444444,628.888889,274.444444],[611.111111,271.111111,636.666667,302.222222]]","[[397.777778,93.333333,420.0,130.0],[584.444444,476.666667,611.111111,503.333333]]"
r_68b1cd88c0739deca5434ec3,images/i_ebd5ab7fe75549367e312fb8.jpg,g_548716fabb146405ff0421e8,"[[85.555556,560.0,114.444444,590.0],[156.666667,501.111111,193.333333,537.777778],[210.0,555.555556,235.555556,578.888889],[264.444444,513.333333,300.0,546.666667],[327.777778,560.0,387.777778,602.222222],[506.666667,273.333333,550.0,321.111111]]","[[308.888889,272.222222,366.666667,347.777778]]"
r_bdf478fe35145d1d2905d6fa,images/i_36b7a30b1f49321aecc13a14.jpg,g_76c960aa4b4cf4c78de449ec,"[[54.444444,66.666667,85.555556,101.111111],[165.555556,205.555556,194.444444,235.555556],[193.333333,12.222222,221.111111,42.222222]]","[[148.888889,62.222222,176.666667,95.555556],[157.777778,241.111111,185.555556,264.444444],[204.444444,134.444444,232.222222,164.444444],[291.111111,286.666667,328.888889,324.444444],[407.777778,221.111111,440.0,253.333333]]"
r_abc12ddf3058a63a611b4c90,images/i_8c772156acaab8763f900d2a.jpg,g_de647c5cff066faa1b3857af,"[[72.222222,437.777778,108.888889,476.666667],[178.888889,532.222222,208.888889,563.333333],[202.222222,347.777778,238.888889,386.666667],[244.444444,283.333333,266.666667,308.888889],[406.666667,273.333333,436.666667,303.333333],[460.0,0.0,494.444444,35.555556]]","[[280.0,320.0,305.555556,347.777778],[492.222222,17.777778,518.888889,43.333333]]"
r_b3877fcafb729e41fd93a4b9,images/i_6f74673fdd19e18eb7802d7f.jpg,g_6acfc01192495df3a23c50fe,"[[115.555556,530.0,151.111111,561.111111]]","[[303.333333,261.111111,365.555556,338.888889]]"
r_1ef8dc70a357b56989474d89,images/i_5255d3338ef88d3811ee63eb.jpg,g_26808958ac59704f654ca805,"[[270.0,265.555556,320.0,320.0]]","[[0.0,380.0,30.0,413.333333]]"
r_963955c4b516a47e65dcf076,images/i_a8d7786d9346d48638313ee5.jpg,g_34069ada4455e034b50c9255,"[[236.666667,394.444444,270.0,432.222222],[273.333333,283.333333,312.222222,333.333333],[417.777778,454.444444,451.111111,490.0],[502.222222,533.333333,532.222222,570.0],[522.222222,388.888889,568.888889,437.777778],[533.333333,526.666667,553.333333,551.111111],[564.444444,444.444444,591.111111,472.222222]]","[[262.222222,340.0,294.444444,372.222222],[364.444444,477.777778,390.0,504.444444],[433.333333,425.555556,462.222222,460.0],[442.222222,444.444444,483.333333,474.444444],[461.111111,214.444444,496.666667,255.555556],[538.888889,411.111111,571.111111,446.666667],[575.555556,446.666667,614.444444,493.333333],[596.666667,462.222222,640.0,506.666667]]"
r_920d366a082f5003cc82be42,images/i_50277265890bac9cbfffd9a8.jpg,g_b4c454603fbee2555a70c026,"[[328.888889,121.111111,363.333333,143.333333],[415.555556,4.444444,457.777778,41.111111]]","[[281.111111,35.555556,315.555556,67.777778],[287.777778,317.777778,326.666667,373.333333]]"
r_19c04b954a7db0093d35778e,images/i_cd4189c1c77dd8c1b510538f.jpg,g_495fc3e5170e839c82003c16,"[[143.333333,158.888889,176.666667,195.555556],[246.666667,64.444444,282.222222,95.555556],[258.888889,142.222222,280.0,164.444444],[426.666667,84.444444,457.777778,108.888889]]","[[138.888889,184.444444,166.666667,212.222222],[144.444444,108.888889,171.111111,128.888889],[180.0,173.333333,204.444444,198.888889],[232.222222,12.222222,264.444444,42.222222],[266.666667,306.666667,287.777778,332.222222],[274.444444,320.0,330.0,375.555556]]"
r_711c733e0f5b0909e56c65ec,images/i_40424a802559b8639eac05c2.jpg,g_227a56df28bba698e8831517,[],"[[304.444444,310.0,377.777778,393.333333]]"
r_82812479b570faf9586a159c,images/i_736728d0d2be006326849ecc.jpg,g_15ee6bdec434a30a1c27101d,[],"[[297.777778,265.555556,335.555556,302.222222]]"
r_81bf453cadccf8be9ee48e13,images/i_334451560c580ac044d1d157.jpg,g_2b0b6c8cfa133401e9e81713,[],"[[296.666667,318.888889,354.444444,384.444444]]"
r_bd98e98fe2837602025251f2,images/i_141af107d98a81977de59edd.jpg,g_e87b83548d3424ad3cecc65e,"[[362.222222,363.333333,405.555556,405.555556],[391.111111,294.444444,423.333333,330.0]]","[[326.666667,330.0,380.0,376.666667]]"
r_2ca6a10d95f8a725ca6959f1,images/i_d390785fced1fa3b0c3378e6.jpg,g_de647c5cff066faa1b3857af,"[[6.666667,164.444444,33.333333,222.222222],[62.222222,566.666667,90.0,595.555556],[223.333333,576.666667,250.0,606.666667],[228.888889,446.666667,274.444444,490.0],[232.222222,510.0,262.222222,540.0],[395.555556,363.333333,443.333333,491.111111],[415.555556,435.555556,453.333333,463.333333],[534.444444,0.0,571.111111,42.222222],[614.444444,0.0,640.0,12.222222]]","[[201.111111,92.222222,244.444444,134.444444],[251.111111,333.333333,334.444444,368.888889]]"
r_99d3596c3b8299cf0bd4fd26,images/i_81b02bbf7625f8848b489858.jpg,g_90adb39f2860875dfb51dceb,"[[155.555556,426.666667,182.222222,447.777778],[174.444444,201.111111,478.888889,391.111111],[188.888889,487.777778,245.555556,535.555556],[191.111111,368.888889,250.0,416.666667],[410.0,345.555556,640.0,463.333333]]","[[33.333333,355.555556,75.555556,401.111111],[431.111111,360.0,501.111111,412.222222],[510.0,328.888889,640.0,484.444444],[521.111111,393.333333,640.0,452.222222]]"
r_84abd93ef7d459363bdcdb07,images/i_b35ac73417e4749a5960ff52.jpg,g_a3bda28a49e6d273f70bc55f,"[[278.888889,327.777778,308.888889,358.888889],[292.222222,616.666667,320.0,640.0],[332.222222,566.666667,360.0,592.222222]]","[[265.555556,301.111111,304.444444,336.666667],[347.777778,533.333333,371.111111,570.0]]"
r_8d56e65d69b112f42cd08960,images/i_ea9021d42e87bc6e0154e9fc.jpg,g_106602235c05f588f0e5ba22,[],"[[296.666667,311.111111,352.222222,366.666667]]"
r_537814f508a55b983fb25472,images/i_19695c888580168fa5f1efc7.jpg,g_b7d6f8fe3799dcff5023063f,"[[328.888889,301.111111,356.666667,340.0],[384.444444,0.0,418.888889,25.555556],[452.222222,73.333333,490.0,101.111111],[456.666667,0.0,490.0,34.444444]]","[[242.222222,0.0,276.666667,34.444444]]"
r_a3711ac806dbed4cdd038f40,images/i_c576945cd267b3ac9d3a0f2e.jpg,g_f93e5e1f02b8f70fee92f8e9,"[[216.666667,421.111111,240.0,443.333333],[217.777778,443.333333,238.888889,465.555556],[250.0,343.333333,272.222222,368.888889],[327.777778,476.666667,352.222222,502.222222]]","[[247.777778,480.0,273.333333,510.0],[271.111111,291.111111,303.333333,324.444444],[277.777778,430.0,300.0,454.444444],[303.333333,406.666667,327.777778,432.222222]]"
